#1	
double load(8760,3) # P(kW) & Q (kvar)	
18050400, 0.94831, 0.379324
18054000, 0.81807, 0.327228
18057600, 0.68390652, 0.273562608
18061200, 0.5971911, 0.23887644
18064800, 0.55383339, 0.221533356
18068400, 0.51374796, 0.205499184
18072000, 0.50965761, 0.203863044
18075600, 0.51865638, 0.207462552
18079200, 0.55874181, 0.223496724
18082800, 0.61846092, 0.247384368
18086400, 0.75671475, 0.3026859
18090000, 0.93178173, 0.372712692
18093600, 1.05040188, 0.420160752
18097200, 1.09948608, 0.439794432
18100800, 1.13957151, 0.455828604
18104400, 0.99968154, 0.399872616
18108000, 0.93914436, 0.375657744
18111600, 0.84588438, 0.338353752
18115200, 0.81479772, 0.325919088
18118800, 0.82706877, 0.330827508
18122400, 0.86388192, 0.345552768
18126000, 0.95059734, 0.380238936
18129600, 1.03240434, 0.412961736
18133200, 1.05367416, 0.421469664
18136800, 0.97595751, 0.390383004
18140400, 0.81643386, 0.326573544
18144000, 0.653657088, 0.2614628352
18147600, 0.564409344, 0.2257637376
18151200, 0.532180992, 0.2128723968
18154800, 0.506563584, 0.2026254336
18158400, 0.509869056, 0.2039476224
18162000, 0.52474368, 0.209897472
18165600, 0.642914304, 0.2571657216
18169200, 0.746210304, 0.2984841216
18172800, 0.907352064, 0.3629408256
18176400, 0.961892352, 0.3847569408
18180000, 0.97924608, 0.391698432
18183600, 1.006516224, 0.4026064896
18187200, 1.07014656, 0.428058624
18190800, 0.951149568, 0.3804598272
18194400, 0.876776448, 0.3507105792
18198000, 0.790834176, 0.3163336704
18201600, 0.799097856, 0.3196391424
18205200, 0.809014272, 0.3236057088
18208800, 0.904046592, 0.3616186368
18212400, 1.040397312, 0.4161589248
18216000, 1.100722176, 0.4402888704
18219600, 1.108159488, 0.4432637952
18223200, 1.001558016, 0.4006232064
18226800, 0.828847104, 0.3315388416
18230400, 0.650751888, 0.2603007552
18234000, 0.55974327, 0.223897308
18237600, 0.52752783, 0.211011132
18241200, 0.504977022, 0.2019908088
18244800, 0.517863198, 0.2071452792
18248400, 0.533970918, 0.2135883672
18252000, 0.642698028, 0.2570792112
18255600, 0.768338244, 0.3073352976
18259200, 0.87384381, 0.349537524
18262800, 0.896394618, 0.3585578472
18266400, 0.89800539, 0.359202156
18270000, 0.903643092, 0.3614572368
18273600, 1.05505566, 0.422022264
18277200, 0.931831602, 0.3727326408
18280800, 0.871427652, 0.3485710608
18284400, 0.79330521, 0.317322084
18288000, 0.769949016, 0.3079796064
18291600, 0.774781332, 0.3099125328
18295200, 0.879481512, 0.3517926048
18298800, 1.025256378, 0.4101025512
18302400, 1.092103416, 0.4368413664
18306000, 1.082438784, 0.4329755136
18309600, 0.99465171, 0.397860684
18313200, 0.803775228, 0.3215100912
18316800, 0.65361351, 0.261445404
18320400, 0.56368143, 0.225472572
18324000, 0.533971725, 0.21358869
18327600, 0.508276845, 0.203310738
18331200, 0.509882775, 0.20395311
18334800, 0.53156283, 0.212625132
18338400, 0.647992755, 0.259197102
18342000, 0.734712975, 0.29388519
18345600, 0.80778279, 0.323113116
18349200, 0.869611095, 0.347844438
18352800, 0.88647336, 0.354589344
18356400, 0.914577135, 0.365830854
18360000, 0.99728253, 0.398913012
18363600, 0.903335625, 0.36133425
18367200, 0.837492495, 0.334996998
18370800, 0.78529977, 0.314119908
18374400, 0.7708464, 0.30833856
18378000, 0.78851163, 0.315404652
18381600, 0.89289708, 0.357158832
18385200, 1.03261299, 0.413045196
18388800, 1.1080917, 0.44323668
18392400, 1.11772728, 0.447090912
18396000, 1.031810025, 0.41272401
18399600, 0.816615405, 0.326646162
18403200, 0.644883384, 0.2579533536
18406800, 0.556291731, 0.2225166924
18410400, 0.533146164, 0.2132584656
18414000, 0.515587458, 0.2062349832
18417600, 0.521174319, 0.2084697276
18421200, 0.528357426, 0.2113429704
18424800, 0.639296523, 0.2557186092
18428400, 0.764601834, 0.3058407336
18432000, 0.814883583, 0.3259534332
18435600, 0.850799118, 0.3403196472
18439200, 0.86995407, 0.347981628
18442800, 0.907465851, 0.3629863404
18446400, 0.996057504, 0.3984230016
18450000, 0.902677113, 0.3610708452
18453600, 0.868357824, 0.3473431296
18457200, 0.767794326, 0.3071177304
18460800, 0.754226235, 0.301690494
18464400, 0.761409342, 0.3045637368
18468000, 0.899484621, 0.3597938484
18471600, 1.038358023, 0.4153432092
18475200, 1.086245403, 0.4344981612
18478800, 1.091832264, 0.4367329056
18482400, 1.008827472, 0.4035309888
18486000, 0.819672321, 0.3278689284
18489600, 0.644416938, 0.2577667752
18493200, 0.5541669, 0.22166676
18496800, 0.531208557, 0.2124834228
18500400, 0.509041881, 0.2036167524
18504000, 0.515375217, 0.2061500868
18507600, 0.52250022, 0.209000088
18511200, 0.628583598, 0.2514334392
18514800, 0.749708649, 0.2998834596
18518400, 0.822542013, 0.3290168052
18522000, 0.888250374, 0.3553001496
18525600, 0.875583702, 0.3502334808
18529200, 0.883500372, 0.3534001488
18532800, 0.995917086, 0.3983668344
18536400, 0.932583726, 0.3730334904
18540000, 0.836792019, 0.3347168076
18543600, 0.765541989, 0.3062167956
18547200, 0.771083658, 0.3084334632
18550800, 0.787708665, 0.315083466
18554400, 0.877167036, 0.3508668144
18558000, 1.016500428, 0.4066001712
18561600, 1.033125435, 0.413250174
18565200, 1.048958775, 0.41958351
18568800, 1.002250422, 0.4009001688
18572400, 0.824917014, 0.3299668056
18576000, 0.672348015, 0.268939206
18579600, 0.594488655, 0.237795462
18583200, 0.550692765, 0.220277106
18586800, 0.52879482, 0.211517928
18590400, 0.519873435, 0.207949374
18594000, 0.521495505, 0.208598202
18597600, 0.594488655, 0.237795462
18601200, 0.673970085, 0.269588034
18604800, 0.81265707, 0.325062828
18608400, 0.91809162, 0.367236648
18612000, 0.94891095, 0.37956438
18615600, 0.97648614, 0.390594456
18619200, 1.05110136, 0.420440544
18622800, 0.96999786, 0.387999144
18626400, 0.93431232, 0.373724928
18630000, 0.834555015, 0.333822006
18633600, 0.850775715, 0.340310286
18637200, 0.83049984, 0.332199936
18640800, 0.90024885, 0.36009954
18644400, 0.982163385, 0.392865354
18648000, 1.012982715, 0.405193086
18651600, 1.01379375, 0.4055175
18655200, 0.939989565, 0.375995826
18658800, 0.811035, 0.324414
18662400, 0.684929952, 0.2739719808
18666000, 0.592195968, 0.2368783872
18669600, 0.558030816, 0.2232123264
18673200, 0.51247728, 0.204990912
18676800, 0.510850368, 0.2043401472
18680400, 0.514917648, 0.2059670592
18684000, 0.558844272, 0.2235377088
18687600, 0.614972736, 0.2459890944
18691200, 0.750006432, 0.3000025728
18694800, 0.921645648, 0.3686582592
18698400, 1.039596768, 0.4158387072
18702000, 1.091657952, 0.4366631808
18705600, 1.133957664, 0.4535830656
18709200, 0.994856688, 0.3979426752
18712800, 0.925712928, 0.3702851712
18716400, 0.832978944, 0.3331915776
18720000, 0.818336736, 0.3273346944
18723600, 0.82159056, 0.328636224
18727200, 0.861449904, 0.3445799616
18730800, 0.948489696, 0.3793958784
18734400, 1.02495456, 0.409981824
18738000, 1.064000448, 0.4256001792
18741600, 0.972893376, 0.3891573504
18745200, 0.804507984, 0.3218031936
18748800, 0.644684616, 0.2578738464
18752400, 0.559056008, 0.2236224032
18756000, 0.52694528, 0.210778112
18759600, 0.507184832, 0.2028739328
18763200, 0.509654888, 0.2038619552
18766800, 0.526121928, 0.2104487712
18770400, 0.638921152, 0.2555684608
18774000, 0.731959928, 0.2927839712
18777600, 0.887573456, 0.3550293824
18781200, 0.950148208, 0.3800592832
18784800, 0.96332184, 0.385328736
18788400, 1.001196032, 0.4004784128
18792000, 1.064594136, 0.4258376544
18795600, 0.95508832, 0.382035328
18799200, 0.876046528, 0.3504186112
18802800, 0.796181384, 0.3184725536
18806400, 0.792887976, 0.3171551904
18810000, 0.805238256, 0.3220953024
18813600, 0.9056872, 0.36227488
18817200, 1.044010336, 0.4176041344
18820800, 1.106585088, 0.4426340352
18824400, 1.113171904, 0.4452687616
18828000, 1.00448944, 0.401795776
18831600, 0.821705296, 0.3286821184
18835200, 0.64959968, 0.259839872
18838800, 0.56116408, 0.224465632
18842400, 0.52820172, 0.211280688
18846000, 0.50729876, 0.202919504
18849600, 0.5185542, 0.20742168
18853200, 0.53302548, 0.213210192
18856800, 0.6351284, 0.25405136
18860400, 0.7597422, 0.30389688
18864000, 0.86264908, 0.345059632
18867600, 0.90284708, 0.361138832
18871200, 0.89561144, 0.358244576
18874800, 0.90123916, 0.360495664
18878400, 1.04193216, 0.416772864
18882000, 0.92696588, 0.370786352
18885600, 0.86747284, 0.346989136
18889200, 0.7959204, 0.31836816
18892800, 0.7677818, 0.30711272
18896400, 0.77340952, 0.309363808
18900000, 0.87068868, 0.348275472
18903600, 1.04193216, 0.416772864
18907200, 1.0933856, 0.43735424
18910800, 1.09660144, 0.438640576
18914400, 0.9888708, 0.39554832
18918000, 0.79270456, 0.317081824
18921600, 0.65442344, 0.261769376
18925200, 0.56518388, 0.226073552
18928800, 0.5346334, 0.21385336
18932400, 0.50729876, 0.202919504
18936000, 0.51131856, 0.204527424
18939600, 0.5346334, 0.21385336
18943200, 0.65361948, 0.261447792
18946800, 0.7396432, 0.29585728
18950400, 0.79350852, 0.317403408
18954000, 0.87068868, 0.348275472
18957600, 0.89721936, 0.358887744
18961200, 0.9205342, 0.36821368
18964800, 1.01057772, 0.404231088
18968400, 0.904455, 0.361782
18972000, 0.83772632, 0.335090528
18975600, 0.783861, 0.3135444
18979200, 0.76536992, 0.306147968
18982800, 0.78948872, 0.315795488
18986400, 0.89400352, 0.357601408
18990000, 1.02987276, 0.411949104
18993600, 1.1215242, 0.44860968
18997200, 1.12875984, 0.451503936
19000800, 1.0290688, 0.41162752
19004400, 0.80235208, 0.320940832
19008000, 0.64153584, 0.256614336
19011600, 0.54954504, 0.219818016
19015200, 0.5359464, 0.21437856
19018800, 0.52234776, 0.208939104
19022400, 0.51754824, 0.207019296
19026000, 0.52954704, 0.211818816
19029600, 0.64153584, 0.256614336
19033200, 0.76712328, 0.306849312
19036800, 0.81111888, 0.324447552
19040400, 0.84311568, 0.337246272
19044000, 0.86711328, 0.346845312
19047600, 0.90550944, 0.362203776
19051200, 1.01269872, 0.405079488
19054800, 0.90870912, 0.363483648
19058400, 0.8719128, 0.34876512
19062000, 0.76232376, 0.304929504
19065600, 0.75752424, 0.303009696
19069200, 0.7639236, 0.30556944
19072800, 0.90630936, 0.362523744
19076400, 1.0558944, 0.42235776
19080000, 1.10148984, 0.440595936
19083600, 1.11668832, 0.446675328
19087200, 1.01349864, 0.405399456
19090800, 0.81351864, 0.325407456
19094400, 0.646839552, 0.2587358208
19098000, 0.559472128, 0.2237888512
19101600, 0.539433728, 0.2157734912
19105200, 0.514586112, 0.2058344448
19108800, 0.522601472, 0.2090405888
19112400, 0.529815296, 0.2119261184
19116000, 0.63321344, 0.253285376
19119600, 0.763863808, 0.3055455232
19123200, 0.819971328, 0.3279885312
19126800, 0.899323392, 0.3597293568
19130400, 0.884094208, 0.3536376832
19134000, 0.88970496, 0.355881984
19137600, 1.020355328, 0.4081421312
19141200, 0.940201728, 0.3760806912
19144800, 0.84962816, 0.339851264
19148400, 0.787108352, 0.3148433408
19152000, 0.776688384, 0.3106753536
19155600, 0.799932928, 0.3199731712
19159200, 0.880888064, 0.3523552256
19162800, 1.0219584, 0.40878336
19166400, 1.060432128, 0.4241728512
19170000, 1.072455168, 0.4289820672
19173600, 1.008332288, 0.4033329152
19177200, 0.832795904, 0.3331183616
19180800, 0.663511824, 0.2654047296
19184400, 0.587635776, 0.2350543104
19188000, 0.544047408, 0.2176189632
19191600, 0.52063884, 0.208255536
19195200, 0.510145344, 0.2040581376
19198800, 0.515795688, 0.2063182752
19202400, 0.586828584, 0.2347314336
19206000, 0.660283056, 0.2641132224
19209600, 0.805577616, 0.3222310464
19213200, 0.905669424, 0.3622677696
19216800, 0.947643408, 0.3790573632
19220400, 0.977509512, 0.3910038048
19224000, 1.047735216, 0.4190940864
19227600, 0.963787248, 0.3855148992
19231200, 0.925849224, 0.3703396896
19234800, 0.845937216, 0.3383748864
19238400, 0.849973176, 0.3399892704
19242000, 0.828986184, 0.3315944736
19245600, 0.897597504, 0.3590390016
19249200, 0.979123896, 0.3916495584
19252800, 1.022712264, 0.4090849056
19256400, 1.024326648, 0.4097306592
19260000, 0.937957104, 0.3751828416
19263600, 0.808806384, 0.3235225536
19267200, 0.68795544, 0.275182176
19270800, 0.5834972, 0.23339888
19274400, 0.55656656, 0.222626624
19278000, 0.51086608, 0.204346432
19281600, 0.51005, 0.20402
19285200, 0.51086608, 0.204346432
19288800, 0.55738264, 0.222953056
19292400, 0.61287608, 0.245150432
19296000, 0.7426328, 0.29705312
19299600, 0.92380256, 0.369521024
19303200, 1.06008792, 0.424035168
19306800, 1.10823664, 0.443294656
19310400, 1.1384316, 0.45537264
19314000, 1.00133016, 0.400532064
19317600, 0.9262508, 0.37050032
19321200, 0.8242408, 0.32969632
19324800, 0.8119996, 0.32479984
19328400, 0.81689608, 0.326758432
19332000, 0.8650448, 0.34601792
19335600, 0.96052616, 0.384210464
19339200, 1.04295024, 0.417180096
19342800, 1.09028288, 0.436113152
19346400, 0.97684776, 0.390739104
19350000, 0.7997584, 0.31990336
19353600, 0.638458656, 0.2553834624
19357200, 0.553714788, 0.2214859152
19360800, 0.523272816, 0.2093091264
19364400, 0.500235648, 0.2000942592
19368000, 0.509285964, 0.2037143856
19371600, 0.521627304, 0.2086509216
19375200, 0.635990388, 0.2543961552
19378800, 0.73636662, 0.294546648
19382400, 0.894335772, 0.3577343088
19386000, 0.956042472, 0.3824169888
19389600, 0.960156252, 0.3840625008
19393200, 1.021862952, 0.4087451808
19396800, 1.060532484, 0.4242129936
19400400, 0.947814912, 0.3791259648
19404000, 0.861425532, 0.3445702128
19407600, 0.790668516, 0.3162674064
19411200, 0.783263712, 0.3133054848
19414800, 0.798896076, 0.3195584304
19418400, 0.901740576, 0.3606962304
19422000, 1.052304924, 0.4209219696
19425600, 1.13540328, 0.454161312
19429200, 1.120593672, 0.4482374688
19432800, 1.000471296, 0.4001885184
19436400, 0.815351196, 0.3261404784
19440000, 0.647769132, 0.2591076528
19443600, 0.557532636, 0.2230130544
19447200, 0.52369395, 0.20947758
19450800, 0.505163241, 0.2020652964
19454400, 0.514025754, 0.2056103016
19458000, 0.53175078, 0.212700312
19461600, 0.635683887, 0.2542735548
19465200, 0.774261363, 0.3097045452
19468800, 0.857246712, 0.3428986848
19472400, 0.906393375, 0.36255735
19476000, 0.892696764, 0.3570787056
19479600, 0.899142228, 0.3596568912
19483200, 1.03933107, 0.415732428
19486800, 0.916061571, 0.3664246284
19490400, 0.871749006, 0.3486996024
19494000, 0.793597755, 0.317439102
19497600, 0.767010216, 0.3068040864
19501200, 0.771844314, 0.3087377256
19504800, 0.879000153, 0.3516000612
19508400, 1.053027681, 0.4212110724
19512000, 1.112648223, 0.4450592892
19515600, 1.114259589, 0.4457038356
19519200, 0.99099009, 0.396396036
19522800, 0.796014804, 0.3184059216
19526400, 0.64711548, 0.258846192
19530000, 0.56582361, 0.226329444
19533600, 0.52477524, 0.209910096
19537200, 0.50465349, 0.201861396
19540800, 0.50787297, 0.203149188
19544400, 0.52879959, 0.211519836
19548000, 0.6519447, 0.26077788
19551600, 0.74369988, 0.297479952
19555200, 0.78635799, 0.314543196
19558800, 0.87569856, 0.350279424
19562400, 0.88938135, 0.35575254
19566000, 0.91513719, 0.366054876
19569600, 1.01011185, 0.40404474
19573200, 0.90064953, 0.360259812
19576800, 0.83867454, 0.335469816
19580400, 0.78635799, 0.314543196
19584000, 0.76301676, 0.305206704
19587600, 0.78957747, 0.315830988
19591200, 0.89823492, 0.359293968
19594800, 1.03989204, 0.415956816
19598400, 1.15015923, 0.460063692
19602000, 1.15659819, 0.462639276
19605600, 1.02781899, 0.411127596
19609200, 0.7968213, 0.31872852
19612800, 0.63745704, 0.254982816
19616400, 0.55294569, 0.221178276
19620000, 0.53523855, 0.21409542
19623600, 0.52397037, 0.209588148
19627200, 0.5151168, 0.20604672
19630800, 0.53282394, 0.213129576
19634400, 0.643896, 0.2575584
19638000, 0.78716286, 0.314865144
19641600, 0.83304045, 0.33321618
19645200, 0.83465019, 0.333860076
19648800, 0.8692596, 0.34770384
19652400, 0.91996641, 0.367986564
19656000, 1.01574594, 0.406298376
19659600, 0.90789336, 0.363157344
19663200, 0.87811317, 0.351245268
19666800, 0.76301676, 0.305206704
19670400, 0.76140702, 0.304562808
19674000, 0.77106546, 0.308426184
19677600, 0.90869823, 0.363479292
19681200, 1.06484301, 0.425937204
19684800, 1.13325696, 0.453302784
19688400, 1.1348667, 0.45394668
19692000, 1.01896542, 0.407586168
19695600, 0.80406513, 0.321626052
19699200, 0.650880483, 0.2603521932
19702800, 0.562529334, 0.2250117336
19706400, 0.542265309, 0.2169061236
19710000, 0.517137918, 0.2068551672
19713600, 0.528485772, 0.2113943088
19717200, 0.530106894, 0.2120427576
19720800, 0.643585434, 0.2574341736
19724400, 0.790296975, 0.31611879
19728000, 0.843794001, 0.3375176004
19731600, 0.908638881, 0.3634555524
19735200, 0.884322051, 0.3537288204
19738800, 0.89972271, 0.359889084
19742400, 1.027791348, 0.4111165392
19746000, 0.94835637, 0.379342548
19749600, 0.854331294, 0.3417325176
19753200, 0.792728658, 0.3170914632
19756800, 0.779759682, 0.3119038728
19760400, 0.804887073, 0.3219548292
19764000, 0.888374856, 0.3553499424
19767600, 1.033465275, 0.41338611
19771200, 1.08615174, 0.434460696
19774800, 1.109658009, 0.4438632036
19778400, 1.012390689, 0.4049562756
19782000, 0.833256708, 0.3333026832
19785600, 0.664777092, 0.2659108368
19789200, 0.587820138, 0.2351280552
19792800, 0.544429515, 0.217771806
19796400, 0.523143549, 0.2092574196
19800000, 0.514956639, 0.2059826556
19803600, 0.523143549, 0.2092574196
19807200, 0.592732284, 0.2370929136
19810800, 0.670507929, 0.2682031716
19814400, 0.827696601, 0.3310786404
19818000, 0.927576903, 0.3710307612
19821600, 0.959505852, 0.3838023408
19825200, 0.99061611, 0.396246444
19828800, 1.0642983, 0.42571932
19832400, 0.976698363, 0.3906793452
19836000, 0.940675959, 0.3762703836
19839600, 0.863719005, 0.345487602
19843200, 0.857169477, 0.3428677908
19846800, 0.844889112, 0.3379556448
19850400, 0.909565701, 0.3638262804
19854000, 0.992253492, 0.3969013968
19857600, 1.042193643, 0.4168774572
19861200, 1.052836626, 0.4211346504
19864800, 0.953775015, 0.381510006
19868400, 0.816234927, 0.3264939708
19872000, 0.693445098, 0.2773780392
19875600, 0.588851835, 0.235540734
19879200, 0.557556213, 0.2230224852
19882800, 0.514730625, 0.20589225
19886400, 0.512259918, 0.2049039672
19890000, 0.516377763, 0.2065511052
19893600, 0.561674058, 0.2246696232
19897200, 0.615206043, 0.2460824172
19900800, 0.744506376, 0.2978025504
19904400, 0.939692229, 0.3758768916
19908000, 1.073110407, 0.4292441628
19911600, 1.12828953, 0.451315812
19915200, 1.153820169, 0.4615280676
19918800, 1.007224887, 0.4028899548
19922400, 0.928985832, 0.3715943328
19926000, 0.823569, 0.3294276
19929600, 0.809568327, 0.3238273308
19933200, 0.816156879, 0.3264627516
19936800, 0.86474745, 0.34589898
19940400, 0.977576403, 0.3910305612
19944000, 1.068992562, 0.4275970248
19947600, 1.119230271, 0.4476921084
19951200, 0.980870679, 0.3923482716
19954800, 0.797214792, 0.3188859168
19958400, 0.64145928, 0.256583712
19962000, 0.55815288, 0.223261152
19965600, 0.527329512, 0.2109318048
19969200, 0.502337592, 0.2009350368
19972800, 0.514000488, 0.2056001952
19976400, 0.528162576, 0.2112650304
19980000, 0.646457664, 0.2585830656
19983600, 0.76225356, 0.304901424
19987200, 0.903041376, 0.3612165504
19990800, 0.965521176, 0.3862084704
19994400, 0.964688112, 0.3858752448
19998000, 1.02466872, 0.409867488
